Names,Race,Gender,Sports,Birth Origin,Age,Zip,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record
Alexandra Long,Caucasian,female,2.0,USA,31.0,94544,3,3.75,0.68,2.0,4.45,13.82,0.0,31.0,3.5,-2.52,0.69,-3.84,-3.73,2.68,Engineering,Ok,Good,0.0,0.0,0.0
David Hirneise,Caucasian,male,1.0,USA,28.0,94109,1,2.26,0.28,2.0,1.54,2.83,1.0,48.0,3.0,-0.52,1.94,-0.88,-1.21,5.52,Engineering,Ok,Bad,0.0,0.0,1.0
Kevin Bell,Hispanic,male,2.0,USA,31.0,94014,5,2.79,0.38,5.5,2.94,11.219999999999999,0.0,43.0,2.5,-0.67,2.17,-0.49,0.24,7.61,Quantitative,Ok,Good,0.0,0.0,0.0
Isaiah Allen,Caucasian,male,2.0,USA,25.0,94301,5,3.35,0.62,4.0,3.74,13.29,0.0,17.0,1.5,0.3,1.6,-0.04,0.16,7.18,Engineering,Ok,Good,1.0,0.0,0.0
Felipe Stenn,Hispanic,male,1.0,USA,36.0,94618,5,3.65,0.52,8.5,4.76,16.23,0.0,51.0,3.0,0.06000000000000005,3.63,2.81,2.75,10.46,Engineering,Ok,Good,0.0,0.0,0.0
Teodoro Gomez,Caucasian,male,2.0,USA,30.0,94591,3,3.07,0.68,3.5,3.93,12.43,5.0,74.0,2.0,2.42,1.54,-0.36,-0.39,6.4,Quantitative,Very Good,Good,0.0,1.0,0.0
Vicki Moore,Caucasian,female,0.0,USA,27.0,94403,1,3.22,0.62,2.0,3.3,7.429999999999999,0.0,26.0,0.0,-0.46,2.11,0.77,1.8,9.52,Humanities,Ok,Bad,0.0,0.0,0.0
Joseph Debo,African-American,male,0.0,USA,31.0,94545,1,2.97,0.28,5.0,2.16,4.5,0.0,37.0,4.0,0.6499999999999999,2.78,1.03,0.67,7.84,Quantitative,Ok,Bad,0.0,1.0,1.0
Cleo Ashby,Caucasian,female,1.0,USA,25.0,94010,2,3.07,0.64,2.0,3.06,7.62,0.0,33.0,6.0,1.27,2.71,2.1,2.23,9.73,Humanities,None,Bad,1.0,0.0,0.0
Curtis Jackson,Caucasian,male,0.0,USA,30.0,94572,1,4.03,0.28,5.0,3.44,9.49,0.0,72.0,3.0,1.65,2.32,1.14,1.41,8.77,Quantitative,None,Good,0.0,0.0,0.0
Wade Barefoot,African-American,male,0.0,USA,31.0,94040,1,2.09,0.34,4.0,2.52,6.46,0.0,1.0,2.0,-1.42,3.0,2.85,2.03,9.08,Quantitative,Ok,Bad,0.0,1.0,0.0
Angela Mckesson,Asian,female,2.0,USA,30.0,94605,3,3.78,0.46,6.0,3.84,10.770000000000001,0.0,42.0,3.0,-0.07,2.39,0.77,1.1,8.52,Engineering,Ok,Good,0.0,0.0,0.0
Gregg Herrera,African-American,male,0.0,USA,26.0,95035,4,2.85,0.76,5.0,2.94,8.299999999999999,1.0,18.0,1.5,-2.08,2.63,1.05,1.07,8.3,Engineering,Ok,Good,1.0,0.0,0.0
Frederick Perdue,Asian,male,1.0,USA,27.0,94544,1,2.9,0.52,4.0,2.22,4.97,0.0,32.0,1.0,-1.53,0.39,-2.8,-1.86,4.81,Quantitative,Ok,Good,0.0,1.0,1.0
Sally Rodkey,Caucasian,female,1.0,USA,28.0,94591,1,2.17,0.2,2.0,0.83,0.22999999999999976,0.0,73.0,1.5,-0.22,0.81,-1.57,-1.18,5.46,Sciences,Ok,Good,0.0,1.0,1.0
David Moore,Caucasian,male,1.0,USA,38.0,94598,4,3.01,0.62,9.0,4.74,15.07,0.0,67.0,1.5,1.2,2.37,2.35,2.7,10.11,Sciences,Very Good,Good,1.0,0.0,0.0
Janine Morris,Hispanic,female,2.0,USA,28.0,94595,4,3.43,0.66,5.0,4.32,11.9,0.0,56.0,2.5,-0.6799999999999999,1.77,0.29,-0.02,6.73,Humanities,Ok,Good,1.0,0.0,0.0
Nicole Metcalf,Hispanic,female,0.0,USA,30.0,94028,3,3.21,0.52,6.5,3.71,9.47,0.0,23.0,3.0,-0.47,1.57,-1.25,-0.26,7.06,Sciences,Ok,Good,0.0,0.0,0.0
Lawrence Elledge,Caucasian,male,0.0,Australia,31.0,94070,3,3.11,0.1,7.0,3.31,10.92,0.0,27.0,3.0,0.94,1.76,-1.61,-0.64,6.63,Engineering,Ok,Bad,0.0,0.0,0.0
Dennis Schilling,Asian,male,0.0,USA,25.0,94105,4,2.92,0.54,1.0,2.03,8.4,0.0,45.0,6.5,3.27,0.72,-0.59,-0.39,6.34,Engineering,Ok,Bad,0.0,0.0,0.0
Edward Bice,Hispanic,male,1.0,USA,33.0,94566,3,3.0,0.56,6.0,3.27,8.83,0.0,35.0,1.5,-1.96,3.34,1.37,0.13,6.93,Engineering,Ok,Good,0.0,0.0,0.0
Larry Corscadden,Caucasian,male,1.0,USA,23.0,94502,3,2.58,0.32,4.0,2.53,8.54,0.0,49.0,0.0,-1.87,1.26,-2.6,-2.48,4.21,Engineering,Ok,Bad,0.0,1.0,0.0
Sheree Emily,Hispanic,female,2.0,Canada,34.0,94040,5,2.71,0.24,6.5,3.12,10.41,0.0,3.0,8.0,3.55,2.98,1.51,0.41,7.3,Sciences,Very Good,Good,1.0,0.0,0.0
Adolph Newcomb,Asian,male,1.0,USA,31.0,94609,3,3.3,0.24,5.0,3.18,10.48,0.0,50.0,3.5,0.57,1.31,-0.42,-0.61,6.04,Engineering,Ok,Bad,0.0,0.0,0.0
James Morris,African-American,male,1.0,USA,33.0,94402,5,3.19,0.4,6.0,3.21,13.759999999999998,0.0,28.0,1.5,-1.88,3.39,3.96,3.72,11.43,Quantitative,Very Good,Good,1.0,0.0,0.0
Miguel Archuleta,Caucasian,male,0.0,USA,30.0,94043,1,3.17,0.46,4.0,3.57,9.32,0.0,5.0,3.0,1.91,0.62,-0.95,-0.68,5.83,Quantitative,None,Good,0.0,0.0,0.0
James Green,Caucasian,male,0.0,USA,25.0,94089,2,2.07,0.58,1.5,2.12,7.0600000000000005,0.0,11.0,3.0,-0.05,1.08,-2.37,-2.42,4.05,Quantitative,None,Bad,1.0,0.0,0.0
Robert Gilmartin,Caucasian,male,0.0,USA,34.0,94022,3,3.48,0.34,3.0,3.21,10.64,0.0,13.0,4.0,0.98,1.86,-0.53,-0.29,6.76,Humanities,Ok,Good,0.0,0.0,0.0
Mary Burgess,Caucasian,female,0.0,Canada,35.0,94043,1,2.94,0.34,2.0,3.13,6.55,0.0,6.0,7.0,0.03,3.17,3.99,3.34,10.63,Quantitative,None,Good,0.0,0.0,0.0
Thomas Moreira,Caucasian,male,1.0,Australia,32.0,94502,3,2.23,0.38,4.0,1.99,6.970000000000001,3.5,49.0,4.5,2.09,1.5,-0.99,-1.55,4.96,Quantitative,None,Good,0.0,0.0,0.0
Suzanne Garcia,Caucasian,female,0.0,USA,26.0,94933,3,2.73,0.58,6.5,3.04,7.53,0.0,95.0,0.0,0.62,3.17,2.64,2.55,10.12,Engineering,Ok,Good,0.0,0.0,0.0
Teri Eastwood,Other,female,2.0,USA,26.0,94043,3,3.81,0.74,3.0,4.12,12.100000000000001,0.0,6.0,4.5,1.16,2.18,1.4,1.35,8.51,Engineering,Very Good,Good,1.0,0.0,0.0
Elizabeth Rake,Caucasian,female,1.0,USA,26.0,94028,4,2.86,0.66,3.0,3.08,9.64,0.0,23.0,2.0,0.03,2.41,-0.65,0.0,7.42,Quantitative,Very Good,Good,0.0,0.0,0.0
Angel Halcomb,African-American,male,1.0,USA,33.0,94027,4,2.72,0.14,1.5,1.64,6.53,4.0,24.0,6.0,2.59,2.31,0.59,-0.01,6.8,Quantitative,None,Bad,0.0,1.0,1.0
Elizabeth Winter,Caucasian,female,0.0,USA,30.0,94578,3,3.63,0.46,2.5,3.08,9.58,0.0,39.0,0.5,-5.52,2.07,1.37,1.11,8.14,Quantitative,Very Good,Bad,0.0,0.0,0.0
Louis Arms,Hispanic,male,0.0,Mexico,27.0,94587,2,2.85,0.34,5.5,3.15,8.19,0.0,30.0,0.0,-3.81,3.47,2.11,1.72,9.16,Sciences,None,Good,0.0,0.0,0.0
Carol Tilton,Asian,female,1.0,USA,35.0,94595,4,3.19,0.16,4.0,3.18,10.520000000000001,0.0,56.0,4.0,1.04,1.95,-0.41,-0.31,6.67,Engineering,Ok,Bad,0.0,0.0,0.0
Jane Sutton,Caucasian,female,0.0,USA,36.0,94403,1,2.99,0.34,3.5,2.25,4.1499999999999995,3.0,26.0,3.0,1.1,1.31,-1.35,-0.62,6.43,Sciences,None,Good,0.0,0.0,0.0
Wendy Harper,Caucasian,female,0.0,USA,29.0,94611,3,2.7,0.52,5.0,2.84,7.339999999999999,0.0,52.0,0.0,-2.71,2.08,0.26,-0.1,6.71,Engineering,Ok,Bad,0.0,0.0,1.0
Michael Horton,Asian,male,0.0,USA,28.0,94556,2,3.63,0.52,3.5,3.76,11.49,0.0,65.0,1.0,-1.52,1.36,-1.01,-2.25,3.89,Engineering,None,Good,1.0,0.0,0.0
Son Fox,Caucasian,male,0.0,USA,26.0,94542,2,2.85,0.54,0.0,2.44,8.08,0.0,41.0,1.0,-0.82,1.27,-0.93,-1.07,5.48,Engineering,Ok,Good,0.0,0.0,0.0
Alva Lee,Hispanic,female,0.0,USA,32.0,94085,3,3.62,0.38,6.5,3.54,8.93,0.0,9.0,3.0,-0.67,2.34,0.09,0.57,8.01,Quantitative,Ok,Good,0.0,0.0,0.0
Casandra Owens,African-American,female,0.0,USA,32.0,94085,3,2.91,0.28,6.5,2.77,6.82,0.0,8.0,4.0,0.48,2.73,1.34,1.8,9.32,Quantitative,Ok,Good,1.0,0.0,0.0
Tom Kauffman,Caucasian,male,1.0,USA,28.0,94014,4,2.89,0.68,3.5,4.09,14.809999999999999,0.0,43.0,3.5,-1.87,0.81,-3.28,-1.94,5.14,Sciences,Ok,Good,1.0,0.0,0.0
Jesus Johnson,Other,male,0.0,USA,34.0,94085,3,3.32,0.5,5.0,3.52,11.17,0.0,10.0,4.0,1.25,0.2,-4.26,-4.88,0.86,Sciences,Ok,Good,0.0,0.0,0.0
Kerrie Sloat,Caucasian,female,0.0,USA,30.0,95035,3,3.46,0.54,6.0,3.82,9.920000000000002,2.0,18.0,3.0,0.26,2.55,3.47,2.83,9.97,Engineering,Very Good,Good,0.0,0.0,0.0
John Flens,Caucasian,male,2.0,USA,38.0,94040,5,3.1,0.42,8.0,4.1,14.82,0.0,1.0,7.5,4.16,0.82,-1.08,-2.28,3.64,Engineering,Very Good,Good,1.0,0.0,0.0
Robert Whiteman,Caucasian,male,0.0,USA,28.0,94109,4,2.28,0.3,5.0,2.29,8.35,0.0,48.0,2.0,0.66,1.43,-0.34,-0.76,5.81,Engineering,None,Bad,0.0,1.0,0.0
Ed Philbrick,African-American,male,1.0,USA,26.0,94591,3,2.81,0.64,2.5,2.78,8.51,0.0,73.0,1.0,-2.31,3.21,1.97,1.83,9.37,Engineering,Ok,Good,0.0,0.0,0.0
Sharon Harris,Caucasian,female,0.0,USA,25.0,94558,2,2.24,0.52,2.5,1.89,4.4799999999999995,0.0,91.0,0.5,0.19,3.3,1.08,2.02,10.09,Quantitative,Ok,Bad,0.0,0.0,0.0
Herman Oakes,Asian,male,0.0,USA,29.0,94304,4,3.28,0.34,4.5,2.61,9.06,0.0,19.0,2.5,-0.36,2.07,-0.53,0.41,7.93,Quantitative,None,Bad,0.0,0.0,0.0
Catherine Smith,Caucasian,female,1.0,Canada,27.0,94304,5,3.51,0.38,3.0,2.99,10.41,0.0,19.0,3.0,0.35,1.63,-1.85,-1.75,5.0,Sciences,Very Good,Good,0.0,0.0,0.0
Louis Buntin,Caucasian,male,2.0,USA,33.0,94087,5,2.33,0.62,7.0,3.36,11.74,0.0,12.0,3.5,-0.88,1.3,-0.14,0.16,7.14,Quantitative,Ok,Good,0.0,0.0,0.0
Alan Sawyer,Caucasian,male,0.0,USA,26.0,94947,1,2.33,0.56,1.0,2.57,6.99,0.0,85.0,0.0,-4.79,2.37,0.29,-0.09,6.82,Humanities,Ok,Good,0.0,1.0,0.0
Cathy Brown,Hispanic,female,1.0,USA,24.0,94545,1,2.86,0.6,1.0,2.96,5.84,0.0,37.0,0.5,-2.64,2.42,-0.19,0.26,7.66,Quantitative,Very Good,Good,0.0,1.0,0.0
Billy Spivey,Caucasian,male,0.0,USA,35.0,94586,1,3.25,0.32,3.0,2.99,8.58,0.0,38.0,4.5,0.67,3.43,1.08,1.46,9.32,Engineering,None,Good,0.0,0.0,0.0
Michael Matheny,Caucasian,male,2.0,USA,32.0,94801,5,3.5,0.38,5.0,3.19,11.61,3.0,63.0,1.0,0.23,3.07,2.19,1.45,8.66,Humanities,Ok,Good,0.0,0.0,0.0
Daniel Frederick,Caucasian,male,1.0,USA,35.0,94085,4,3.01,0.26,6.0,3.46,12.06,0.0,8.0,6.5,0.99,2.03,0.01,-0.55,6.14,Engineering,Very Good,Good,0.0,0.0,0.0
Miguel Gaylord,Caucasian,male,1.0,USA,33.0,94043,4,2.77,0.56,4.0,3.29,11.76,0.0,6.0,7.0,1.15,1.49,-2.86,-2.01,5.04,Quantitative,None,Good,0.0,0.0,0.0
Sammie Ridgeway,Hispanic,male,1.0,USA,29.0,94087,1,2.43,0.28,4.0,1.8,3.58,0.0,12.0,5.0,1.07,2.65,-0.81,-1.36,5.57,Quantitative,Ok,Good,0.0,1.0,1.0
Richard Bowser,Asian,male,2.0,USA,26.0,94043,5,2.72,0.5,6.0,3.41,13.1,0.0,7.0,2.0,-1.2,1.21,-0.92,-0.66,6.05,Sciences,Ok,Good,1.0,0.0,1.0
Ross Armendariz,Hispanic,male,0.0,USA,33.0,94087,2,1.77,0.08,2.5,0.85,3.09,2.0,12.0,3.0,-0.71,1.75,-0.81,-0.25,6.97,Quantitative,None,Good,0.0,0.0,0.0
Travis Reynolds,Asian,male,1.0,USA,28.0,94040,2,2.98,0.24,4.5,2.8,8.35,0.0,2.0,2.0,-1.33,3.48,2.28,1.8,9.2,Quantitative,None,Good,1.0,0.0,0.0
Billye Polan,Caucasian,female,1.0,USA,31.0,94611,5,2.83,0.54,5.5,3.54,11.5,0.0,52.0,5.0,0.44,1.74,-0.92,-0.92,6.02,Sciences,None,Good,1.0,0.0,0.0
Clarence Howser,Caucasian,male,2.0,USA,37.0,94043,4,3.77,0.86,4.0,4.53,14.969999999999999,0.0,5.0,5.5,1.66,2.77,3.54,2.17,8.94,Engineering,Very Good,Good,1.0,0.0,0.0
Betty Childers,Caucasian,female,0.0,USA,32.0,94605,3,2.68,0.38,6.5,3.36,9.370000000000001,0.0,42.0,2.0,-1.91,1.91,0.08,-0.8,5.71,Quantitative,Very Good,Good,0.0,0.0,0.0
Rosie Turner,Asian,female,0.0,Australia,35.0,94544,3,3.07,0.46,8.0,3.4,8.930000000000001,0.0,31.0,1.0,-1.71,0.21,-1.81,-1.9,4.24,Engineering,None,Bad,0.0,0.0,0.0
Jake Sharp,Caucasian,male,2.0,USA,31.0,94556,5,2.34,0.44,6.0,3.03,11.51,3.0,65.0,2.0,0.3,1.77,0.8,0.06,6.61,Sciences,None,Good,0.0,0.0,0.0
Joe Johnson,Other,male,0.0,USA,26.0,94510,3,3.79,0.72,2.0,3.62,11.23,0.0,69.0,4.0,1.13,2.57,1.64,1.69,8.92,Quantitative,Ok,Good,0.0,0.0,0.0
Leo Brown,Caucasian,male,0.0,USA,29.0,94538,2,2.58,0.28,4.5,3.13,10.18,0.0,21.0,1.5,1.41,1.44,-0.29,-0.35,6.38,Quantitative,Ok,Good,0.0,0.0,0.0
Billie Roy,Caucasian,male,1.0,USA,26.0,94038,1,3.68,0.36,3.0,3.47,9.45,0.0,57.0,0.0,-1.49,1.5,-0.78,-1.2,5.31,Engineering,Ok,Good,0.0,0.0,0.0
Jennefer Nickerson,Asian,female,0.0,USA,30.0,94043,2,3.01,0.38,1.0,1.89,5.0,0.0,6.0,5.0,1.74,3.55,1.82,1.68,9.24,Quantitative,None,Bad,0.0,0.0,0.0
Evette Lostroh,Caucasian,female,1.0,USA,34.0,94061,5,2.96,0.3,4.5,2.98,10.65,0.0,22.0,5.5,0.36,0.0,-3.59,-2.8,3.69,Engineering,Very Good,Good,0.0,0.0,0.0
Yong Best,Caucasian,female,0.0,USA,34.0,95002,5,3.81,0.28,6.0,3.98,14.34,0.0,15.0,6.0,-0.78,1.85,0.14,0.09,6.95,Engineering,None,Good,1.0,1.0,0.0
Theresa Emery,Asian,female,1.0,USA,25.0,94588,2,3.65,0.38,2.5,2.98,8.39,0.0,36.0,0.0,-2.75,2.09,-0.14,-0.08,7.04,Engineering,Ok,Good,0.0,0.0,0.0
Michael Hailey,Caucasian,male,0.0,USA,26.0,94087,2,2.2,0.36,3.5,2.41,7.76,0.0,12.0,1.0,-2.29,2.1,-0.13,0.59,7.94,Engineering,Ok,Bad,0.0,0.0,0.0
Christine Hernandez,Caucasian,female,2.0,USA,37.0,94304,5,3.09,0.46,9.0,3.7,12.770000000000001,3.0,19.0,4.0,1.12,3.07,5.15,4.61,11.92,Quantitative,Very Good,Good,1.0,0.0,0.0
Kevin Bauer,African-American,male,1.0,USA,34.0,94402,1,3.89,0.36,4.0,3.19,6.82,3.0,28.0,6.0,1.6800000000000002,2.74,-0.5,-0.31,7.16,Humanities,None,Bad,0.0,0.0,0.0
Louie Jenkins,Caucasian,male,0.0,USA,30.0,94502,4,2.54,0.28,4.0,2.16,9.02,2.0,49.0,3.0,-0.18,1.78,-0.17,-0.37,6.51,Sciences,Ok,Good,0.0,0.0,0.0
John Lipscomb,Caucasian,male,1.0,USA,32.0,94114,2,1.4,0.34,1.5,1.3,5.32,3.0,47.0,6.0,2.37,2.13,0.61,0.59,7.64,Humanities,Ok,Good,0.0,1.0,1.0
Patricia Allen,African-American,female,1.0,USA,24.0,94040,1,2.21,0.12,2.0,1.59,1.5199999999999994,0.0,2.0,3.0,-0.45,2.41,2.24,1.17,7.88,Quantitative,Ok,Bad,0.0,1.0,1.0
Bruce Palmer,Caucasian,male,2.0,USA,32.0,94131,5,2.8,0.56,5.5,3.14,11.32,3.0,44.0,1.0,0.18,2.25,-0.25,-0.15,6.89,Quantitative,Ok,Bad,0.0,0.0,0.0
Sarah Garcia,Caucasian,female,1.0,USA,28.0,94801,1,3.45,0.5,0.5,2.25,4.29,0.0,63.0,4.0,2.5,1.8,0.43,0.3,7.16,Quantitative,None,Good,0.0,0.0,1.0
Jacelyn Dailey,Other,female,1.0,USA,33.0,94402,2,2.63,0.34,7.5,3.59,9.64,0.0,28.0,4.0,1.19,0.93,0.33,0.86,7.79,Quantitative,Ok,Good,1.0,0.0,0.0
Danielle Griffin,Hispanic,female,0.0,USA,28.0,94043,1,2.67,0.5,2.5,2.63,5.57,0.0,6.0,5.0,0.43999999999999995,1.94,-0.47,-0.68,6.15,Engineering,Very Good,Good,0.0,0.0,0.0
Dustin Johnson,Caucasian,male,2.0,USA,27.0,94595,4,3.8,0.58,4.5,3.98,12.85,1.0,56.0,2.0,-1.54,2.16,-1.03,-0.75,6.29,Engineering,Very Good,Good,1.0,0.0,0.0
Frank Sutherland,Caucasian,male,1.0,USA,31.0,95002,2,3.66,0.62,1.0,3.45,10.93,0.0,14.0,4.0,2.17,0.0,-3.84,-3.46,2.58,Engineering,Ok,Good,0.0,0.0,0.0
Ann West,African-American,female,1.0,USA,34.0,94545,1,2.58,0.34,1.0,1.88,3.74,0.0,37.0,8.0,3.79,2.16,1.54,1.3,8.4,Quantitative,None,Good,0.0,1.0,1.0
Ella Rodriguez,Caucasian,female,2.0,USA,31.0,94030,3,3.6,0.68,3.5,3.55,10.09,0.0,34.0,0.0,-3.25,0.14,-2.4,-2.33,3.88,Engineering,Ok,Good,1.0,1.0,0.0
Alicia Kellogg,Asian,female,0.0,USA,34.0,94301,2,2.95,0.48,6.0,3.4,8.760000000000002,0.0,17.0,5.0,1.81,2.26,-0.11,0.04,7.24,Quantitative,Very Good,Bad,0.0,0.0,0.0
Velia Blankenship,Caucasian,female,1.0,USA,30.0,94588,4,2.8,0.46,3.0,2.67,8.700000000000001,0.0,36.0,3.5,1.75,0.22,-2.3,-1.7,4.91,Quantitative,None,Good,0.0,0.0,0.0
Kathleen Lukow,African-American,female,1.0,USA,28.0,94089,5,3.47,0.74,3.0,3.91,12.04,0.0,11.0,2.5,-0.86,3.64,3.45,2.81,10.28,Engineering,Very Good,Good,1.0,0.0,0.0
James Burley,Hispanic,male,2.0,Mexico,26.0,94578,4,3.07,0.5,5.0,4.02,12.91,0.0,39.0,1.5,-1.86,1.25,-1.56,-1.84,4.59,Sciences,Ok,Good,1.0,0.0,0.0
Ruby Avila,Caucasian,female,1.0,USA,37.0,94131,3,2.66,0.36,5.0,3.28,9.690000000000001,2.0,44.0,4.0,0.53,1.17,0.48,1.1,8.08,Engineering,Very Good,Good,0.0,0.0,0.0
Sue King,Hispanic,female,0.0,USA,27.0,94539,3,3.1,0.64,3.5,3.16,7.900000000000001,0.0,25.0,2.0,-1.19,3.75,3.06,3.59,11.83,Quantitative,None,Good,0.0,0.0,0.0
Mary Hammons,African-American,female,0.0,USA,32.0,94539,2,3.26,0.6,5.5,3.65,8.02,0.0,25.0,4.5,0.8600000000000001,3.25,2.36,2.15,9.57,Quantitative,Ok,Bad,0.0,0.0,0.0
Louise Kaizer,Asian,female,0.0,USA,27.0,94544,1,2.31,0.0,2.0,1.45,3.3999999999999995,0.0,31.0,3.0,-0.22,4.23,5.82,4.49,11.92,Engineering,None,Good,0.0,1.0,1.0
Doris Lockett,Asian,female,1.0,USA,32.0,94010,4,2.4,0.06,5.0,2.46,8.83,0.0,33.0,3.5,0.48,2.26,-0.78,-0.84,6.19,Engineering,Ok,Good,0.0,0.0,0.0
Daniel Ordway,Caucasian,male,0.0,USA,30.0,94085,3,3.25,0.68,2.0,2.95,9.23,4.0,9.0,3.5,1.93,2.35,1.66,1.64,8.87,Sciences,Ok,Good,1.0,0.0,0.0
Del Schwartz,Caucasian,male,2.0,Canada,23.0,94028,4,2.73,0.84,1.0,3.34,12.1,0.0,23.0,2.0,-0.53,1.41,-0.71,-0.27,6.75,Engineering,Ok,Good,0.0,0.0,0.0
Christian Phillips,Caucasian,male,0.0,USA,30.0,94709,2,3.1,0.48,4.5,3.41,10.12,0.0,59.0,0.0,-4.46,2.37,-0.09,1.18,8.96,Sciences,Ok,Good,0.0,0.0,0.0
Amber Glueck,Caucasian,female,1.0,USA,30.0,95476,1,2.83,0.52,3.0,2.78,6.3,0.0,90.0,0.0,-0.65,2.28,-0.93,-0.94,6.03,Sciences,None,Bad,0.0,0.0,0.0
Meghan Villalva,Asian,female,2.0,USA,25.0,94587,3,3.26,0.6,3.0,3.98,12.15,0.0,30.0,2.5,-0.44,3.64,2.79,1.72,8.9,Quantitative,Very Good,Good,1.0,0.0,0.0
Michael Blankenship,African-American,male,0.0,USA,27.0,94720,4,3.15,0.44,3.0,2.8,8.979999999999999,0.0,58.0,0.0,-4.48,1.77,-0.62,-1.2,5.36,Engineering,None,Bad,0.0,0.0,0.0
Jonathan Hickey,Asian,male,1.0,USA,36.0,94539,3,2.69,0.24,4.0,2.59,8.78,0.0,25.0,6.5,2.84,0.96,-2.14,-2.66,3.67,Engineering,None,Good,0.0,0.0,0.0
Bennie Larue,Other,male,0.0,Australia,27.0,94544,1,2.55,0.46,2.0,2.04,4.87,0.0,31.0,2.0,-0.62,3.43,2.8,2.38,9.85,Engineering,Ok,Bad,0.0,0.0,0.0
William Frey,Hispanic,male,0.0,USA,31.0,94523,1,2.82,0.54,-1.0,2.36,6.420000000000001,0.0,55.0,1.5,-1.5,1.08,-3.04,-3.65,2.36,Quantitative,Ok,Good,0.0,0.0,0.0
Marcella Smith,Caucasian,female,2.0,Canada,30.0,94087,5,3.53,0.48,6.0,4.61,15.3,0.0,12.0,3.0,-1.16,1.42,-1.86,-1.64,5.15,Quantitative,Very Good,Good,0.0,1.0,0.0
Carlota Lemke,Other,female,0.0,China,23.0,94040,2,2.52,0.3,4.0,2.26,5.5,0.0,4.0,0.0,-3.46,2.42,0.29,-0.39,6.46,Humanities,None,Good,0.0,0.0,0.0
Roger Littleton,Hispanic,male,2.0,USA,37.0,94587,4,3.23,0.5,5.0,3.79,12.579999999999998,3.0,30.0,5.0,1.43,2.41,0.93,0.78,7.93,Engineering,Ok,Good,0.0,0.0,0.0
Kimberley Taylor,Caucasian,female,2.0,USA,29.0,94595,1,3.14,0.36,1.0,3.67,10.760000000000002,0.0,56.0,4.0,1.39,0.79,-1.54,-1.52,5.04,Quantitative,Ok,Good,0.0,0.0,0.0
Gordon Hernandez,Hispanic,male,1.0,USA,24.0,94569,1,3.1,0.22,1.0,1.97,4.38,1.0,68.0,0.5,-2.24,2.47,1.2,0.85,7.91,Quantitative,Ok,Good,0.0,1.0,1.0
Mark Aguilera,Asian,male,0.0,USA,25.0,95002,2,1.91,0.42,2.0,1.87,6.5600000000000005,0.0,15.0,2.0,-0.88,2.81,2.13,1.68,8.94,Quantitative,None,Bad,0.0,1.0,0.0
Diana Hudek,Caucasian,female,0.0,USA,32.0,94605,1,3.46,0.26,4.0,3.01,7.069999999999999,3.0,42.0,4.5,1.35,3.1,1.46,0.69,7.75,Engineering,None,Bad,0.0,0.0,0.0
Martha Butler,Caucasian,female,0.0,USA,34.0,94043,4,2.52,0.54,5.0,2.24,6.46,0.0,5.0,6.5,0.22,1.84,0.6,1.05,8.28,Engineering,None,Bad,0.0,0.0,0.0
Dorothy Oestmann,Caucasian,female,2.0,USA,21.0,95476,2,2.8,0.3,1.0,2.75,8.100000000000001,0.0,90.0,2.0,0.74,0.07,-3.42,-2.79,3.58,Engineering,None,Bad,0.0,0.0,0.0
John Lewis,Caucasian,male,1.0,Australia,29.0,94025,2,2.83,0.28,2.0,2.32,7.38,0.0,20.0,1.5,-1.19,2.1,-1.24,-1.2,5.8,Quantitative,Ok,Good,0.0,1.0,0.0
Wayne Carlen,Caucasian,male,0.0,USA,23.0,95134,3,3.13,0.38,1.5,2.53,9.24,0.0,16.0,1.5,-2.56,1.79,-0.26,-0.29,6.63,Engineering,Ok,Bad,0.0,0.0,0.0
Joan Sizemore,Asian,female,2.0,Australia,30.0,94402,5,3.14,0.74,7.5,3.79,11.83,0.0,28.0,0.5,-2.22,3.43,3.3,3.3,11.06,Engineering,Very Good,Good,1.0,0.0,0.0
Sherrie Bailey,Caucasian,female,2.0,USA,24.0,94089,4,2.78,0.66,3.0,3.3,10.620000000000001,0.0,11.0,1.0,-1.3,0.46,-3.87,-1.95,5.29,Engineering,Ok,Good,0.0,0.0,0.0
James Green,Hispanic,male,0.0,USA,31.0,94533,4,2.49,0.28,5.0,2.92,10.53,0.0,80.0,0.0,-4.1,1.6,-0.14,-0.06,6.84,Engineering,Very Good,Good,0.0,0.0,0.0
Eileen Parkhurst,Caucasian,female,0.0,USA,33.0,94085,2,3.34,0.26,5.5,3.44,9.21,0.0,10.0,2.5,-1.98,3.04,0.91,0.11,7.01,Engineering,Ok,Bad,0.0,0.0,0.0
David Hyde,Caucasian,male,2.0,USA,40.0,94545,3,3.31,0.7,8.0,5.13,15.17,2.0,37.0,3.0,0.18,1.94,2.1,1.27,7.99,Engineering,Very Good,Good,1.0,0.0,0.0
Shirley Crouse,Caucasian,female,2.0,USA,33.0,94028,5,4.27,0.32,8.0,4.56,15.46,0.0,23.0,4.5,0.47,2.94,1.59,1.3,8.55,Engineering,Very Good,Good,1.0,0.0,0.0
